META,repeats=10,order=alternating,verification=outside_timed_prove,proof_encoding=postcard
SWEEP,strand,seed-bond,optimized,0,50425022,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,1,56984387,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,1,54003402,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,2,52466908,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,2,50473353,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,3,47522415,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,3,46644561,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,4,48973487,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,4,52012843,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,5,52303220,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,5,49662866,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,6,50110660,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,6,47393772,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,7,49598045,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,7,50248940,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,8,47066967,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,8,46539674,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,optimized,9,48111855,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,seed-bond,source,9,56957948,9864,a5980fd2efd45dc707cb32bfd0dbb6f7a038a388cd30b4073813a41b0eef43d0
SWEEP,strand,vouch-bond,source,0,132096731,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,0,122250604,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,1,120773613,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,1,116522916,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,2,114497832,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,2,110571515,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,3,112246090,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,3,120302565,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,4,118079568,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,4,113863917,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,5,116746907,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,5,121400844,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,6,120646432,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,6,113036699,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,7,119063080,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,7,113709336,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,8,115582535,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,8,115832185,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,optimized,9,118629373,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,vouch-bond,source,9,119204637,9846,cbb283d431a0dcbe588c735e31c19673d522a4e51ae2c0a4a351c67f4c1316ed
SWEEP,strand,all,source,0,212572307,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,0,227243422,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,1,222223467,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,1,229027372,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,2,221551791,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,2,220885896,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,3,226008576,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,3,228865036,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,4,226143630,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,4,228243074,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,5,218134244,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,5,231198582,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,6,220704234,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,6,220571124,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,7,220080940,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,7,218184108,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,8,233406751,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,8,225207617,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,optimized,9,223811698,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
SWEEP,strand,all,source,9,212635295,9707,00aecae49eea318f577084e06e6461c23fda2c922854e2924a3f5b114500bf76
